state,district,year,season,previous_season,soil_type,temperature,humidity,rainfall,previous_crop,recommended_crop,source
Bihar,Bhagalpur,2017,Summer,Rabi,Alluvial,33.1,73.7,259.3,potato,maize,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2017,Summer,Rabi,Alluvial,33.2,65.5,197.5,mustard,groundnut,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2017,Summer,Rabi,Alluvial,32.3,74.4,222.3,wheat,urad,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2018,Rabi,Kharif,Alluvial,21.2,61.9,78.1,rice,wheat,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2018,Rabi,Kharif,Alluvial,21.8,58.8,61.2,rice,mustard,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2018,Rabi,Kharif,Alluvial,21.0,63.4,74.7,rice,potato,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2018,Rabi,Kharif,Alluvial,23.1,62.0,85.3,rice,chickpea,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2018,Rabi,Kharif,Alluvial,20.4,63.6,97.3,maize,wheat,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2018,Rabi,Kharif,Alluvial,21.4,62.8,87.4,sugarcane,wheat,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2018,Kharif,Rabi,Alluvial,28.6,88.2,1742.5,wheat,rice,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2018,Kharif,Rabi,Alluvial,30.5,82.3,2076.6,mustard,rice,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2018,Kharif,Rabi,Alluvial,29.4,85.2,1665.9,potato,maize,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2018,Kharif,Rabi,Alluvial,29.7,86.2,2317.8,chickpea,rice,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2018,Kharif,Rabi,Alluvial,29.7,84.1,1709.9,wheat,maize,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2018,Kharif,Rabi,Alluvial,29.5,88.3,1934.2,wheat,sugarcane,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2018,Summer,Rabi,Alluvial,33.1,68.7,202.0,wheat,moong,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2018,Summer,Rabi,Alluvial,32.6,67.5,333.1,potato,maize,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2018,Summer,Rabi,Alluvial,33.6,72.5,274.0,mustard,groundnut,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2018,Summer,Rabi,Alluvial,31.9,67.2,276.3,wheat,urad,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2019,Rabi,Kharif,Alluvial,21.0,56.9,97.1,rice,wheat,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2019,Rabi,Kharif,Alluvial,20.8,60.9,79.4,rice,mustard,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2019,Rabi,Kharif,Alluvial,21.6,56.9,65.9,rice,potato,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2019,Rabi,Kharif,Alluvial,22.1,64.2,60.5,rice,chickpea,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2019,Rabi,Kharif,Alluvial,21.9,63.9,64.5,maize,wheat,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2019,Rabi,Kharif,Alluvial,20.9,57.7,82.4,sugarcane,wheat,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2019,Kharif,Rabi,Alluvial,30.1,84.2,1589.6,wheat,rice,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2019,Kharif,Rabi,Alluvial,29.3,84.5,1097.7,mustard,rice,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2019,Kharif,Rabi,Alluvial,29.7,87.7,1754.6,potato,maize,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2019,Kharif,Rabi,Alluvial,30.0,84.7,1696.7,chickpea,rice,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2019,Kharif,Rabi,Alluvial,28.4,83.0,1280.2,wheat,maize,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2019,Kharif,Rabi,Alluvial,29.2,85.2,1853.2,wheat,sugarcane,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2019,Summer,Rabi,Alluvial,30.6,68.7,308.1,wheat,moong,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2019,Summer,Rabi,Alluvial,32.0,70.3,330.8,potato,maize,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2019,Summer,Rabi,Alluvial,33.0,64.4,233.3,mustard,groundnut,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2019,Summer,Rabi,Alluvial,32.2,67.8,293.0,wheat,urad,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2020,Rabi,Kharif,Alluvial,22.3,58.5,77.1,rice,wheat,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2020,Rabi,Kharif,Alluvial,21.0,63.9,67.9,rice,mustard,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2020,Rabi,Kharif,Alluvial,21.9,60.6,50.5,rice,potato,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2020,Rabi,Kharif,Alluvial,21.7,58.8,88.0,rice,chickpea,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2020,Rabi,Kharif,Alluvial,21.9,63.8,68.8,maize,wheat,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2020,Rabi,Kharif,Alluvial,21.4,56.1,76.1,sugarcane,wheat,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2020,Kharif,Rabi,Alluvial,28.6,85.7,1300.4,wheat,rice,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2020,Kharif,Rabi,Alluvial,29.9,85.4,1249.4,mustard,rice,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2020,Kharif,Rabi,Alluvial,30.4,84.6,1350.5,potato,maize,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2020,Kharif,Rabi,Alluvial,30.2,83.8,1516.7,chickpea,rice,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2020,Kharif,Rabi,Alluvial,30.6,85.9,1700.6,wheat,maize,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2020,Kharif,Rabi,Alluvial,29.4,83.5,1479.2,wheat,sugarcane,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2020,Summer,Rabi,Alluvial,30.6,69.7,260.7,wheat,moong,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2020,Summer,Rabi,Alluvial,31.3,68.9,132.0,potato,maize,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2020,Summer,Rabi,Alluvial,34.2,66.6,220.9,mustard,groundnut,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2020,Summer,Rabi,Alluvial,33.1,69.2,184.5,wheat,urad,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2021,Rabi,Kharif,Alluvial,21.1,64.0,58.6,rice,wheat,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2021,Rabi,Kharif,Alluvial,22.2,58.3,67.8,rice,mustard,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2021,Rabi,Kharif,Alluvial,20.5,64.0,86.0,rice,potato,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2021,Rabi,Kharif,Alluvial,23.1,61.0,64.0,rice,chickpea,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2021,Rabi,Kharif,Alluvial,22.6,62.2,65.5,maize,wheat,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2021,Rabi,Kharif,Alluvial,21.2,62.1,85.7,sugarcane,wheat,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2021,Kharif,Rabi,Alluvial,29.0,88.0,1526.3,wheat,rice,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2021,Kharif,Rabi,Alluvial,30.6,84.5,1765.9,mustard,rice,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2021,Kharif,Rabi,Alluvial,29.2,86.0,1722.1,potato,maize,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2021,Kharif,Rabi,Alluvial,28.4,88.7,1226.8,chickpea,rice,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2021,Kharif,Rabi,Alluvial,30.5,83.9,1749.6,wheat,maize,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2021,Kharif,Rabi,Alluvial,30.1,84.2,1360.3,wheat,sugarcane,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2021,Summer,Rabi,Alluvial,32.6,66.8,254.7,wheat,moong,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2021,Summer,Rabi,Alluvial,32.8,66.0,196.9,potato,maize,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2021,Summer,Rabi,Alluvial,32.4,67.8,214.1,mustard,groundnut,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2021,Summer,Rabi,Alluvial,33.1,67.4,276.9,wheat,urad,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2022,Rabi,Kharif,Alluvial,21.4,65.2,78.1,rice,wheat,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2022,Rabi,Kharif,Alluvial,22.9,64.2,72.9,rice,mustard,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2022,Rabi,Kharif,Alluvial,21.4,62.3,72.0,rice,potato,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2022,Rabi,Kharif,Alluvial,21.3,59.4,97.0,rice,chickpea,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2022,Rabi,Kharif,Alluvial,20.8,57.2,79.6,maize,wheat,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2022,Rabi,Kharif,Alluvial,21.3,61.3,59.8,sugarcane,wheat,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2022,Kharif,Rabi,Alluvial,30.2,85.6,1862.6,wheat,rice,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2022,Kharif,Rabi,Alluvial,30.3,84.3,1236.0,mustard,rice,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2022,Kharif,Rabi,Alluvial,29.3,83.1,1360.4,potato,maize,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2022,Kharif,Rabi,Alluvial,30.8,88.1,1504.6,chickpea,rice,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2022,Kharif,Rabi,Alluvial,30.4,85.6,1487.4,wheat,maize,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2022,Kharif,Rabi,Alluvial,29.9,80.6,1245.7,wheat,sugarcane,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2022,Summer,Rabi,Alluvial,33.2,70.4,284.8,wheat,moong,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2022,Summer,Rabi,Alluvial,32.0,70.2,275.7,potato,maize,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2022,Summer,Rabi,Alluvial,33.2,67.6,231.1,mustard,groundnut,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2022,Summer,Rabi,Alluvial,33.4,70.0,242.9,wheat,urad,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2023,Rabi,Kharif,Alluvial,21.7,60.3,76.5,rice,wheat,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2023,Rabi,Kharif,Alluvial,22.5,59.8,88.9,rice,mustard,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2023,Rabi,Kharif,Alluvial,21.2,66.5,84.8,rice,potato,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2023,Rabi,Kharif,Alluvial,21.4,58.6,69.5,rice,chickpea,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2023,Rabi,Kharif,Alluvial,21.5,61.2,68.1,maize,wheat,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2023,Rabi,Kharif,Alluvial,21.8,61.8,66.7,sugarcane,wheat,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2023,Kharif,Rabi,Alluvial,30.5,87.5,1643.8,wheat,rice,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2023,Kharif,Rabi,Alluvial,30.5,86.4,1492.1,mustard,rice,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2023,Kharif,Rabi,Alluvial,30.1,83.0,1409.1,potato,maize,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2023,Kharif,Rabi,Alluvial,30.2,86.2,1751.0,chickpea,rice,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2023,Kharif,Rabi,Alluvial,29.9,81.1,1271.6,wheat,maize,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2023,Kharif,Rabi,Alluvial,30.0,86.7,1465.2,wheat,sugarcane,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2023,Summer,Rabi,Alluvial,34.1,66.4,297.2,wheat,moong,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2023,Summer,Rabi,Alluvial,31.5,65.9,265.5,potato,maize,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2023,Summer,Rabi,Alluvial,32.5,70.1,262.3,mustard,groundnut,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2023,Summer,Rabi,Alluvial,33.9,66.8,210.9,wheat,urad,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2024,Rabi,Kharif,Alluvial,20.7,59.8,55.0,rice,wheat,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2024,Rabi,Kharif,Alluvial,22.3,58.3,69.2,rice,mustard,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2024,Rabi,Kharif,Alluvial,21.4,62.9,69.6,rice,potato,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2024,Rabi,Kharif,Alluvial,20.1,60.0,69.5,rice,chickpea,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2024,Rabi,Kharif,Alluvial,21.2,59.0,76.7,maize,wheat,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2024,Rabi,Kharif,Alluvial,20.5,66.2,49.8,sugarcane,wheat,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2024,Kharif,Rabi,Alluvial,29.6,85.3,1477.6,wheat,rice,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2024,Kharif,Rabi,Alluvial,29.7,83.4,1444.6,mustard,rice,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2024,Kharif,Rabi,Alluvial,28.5,88.0,1394.4,potato,maize,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2024,Kharif,Rabi,Alluvial,28.8,87.9,1128.9,chickpea,rice,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2024,Kharif,Rabi,Alluvial,30.4,84.8,1748.7,wheat,maize,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2024,Kharif,Rabi,Alluvial,29.6,80.6,1670.2,wheat,sugarcane,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2024,Summer,Rabi,Alluvial,31.4,67.4,293.0,wheat,moong,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2024,Summer,Rabi,Alluvial,31.8,70.8,199.7,potato,maize,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2024,Summer,Rabi,Alluvial,33.4,67.7,249.0,mustard,groundnut,DES_ICAR_IMD_MultiSource
Bihar,Bhagalpur,2024,Summer,Rabi,Alluvial,32.2,68.1,186.0,wheat,urad,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2012,Rabi,Kharif,Alluvial,20.0,62.2,81.8,rice,wheat,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2012,Rabi,Kharif,Alluvial,20.4,66.2,66.2,rice,mustard,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2012,Rabi,Kharif,Alluvial,20.7,61.3,90.4,rice,potato,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2012,Rabi,Kharif,Alluvial,21.4,62.9,73.8,rice,chickpea,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2012,Rabi,Kharif,Alluvial,20.0,64.8,59.2,maize,wheat,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2012,Rabi,Kharif,Alluvial,20.3,60.8,65.1,sugarcane,wheat,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2012,Kharif,Rabi,Alluvial,29.1,84.3,1343.4,wheat,rice,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2012,Kharif,Rabi,Alluvial,28.6,85.1,1076.6,mustard,rice,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2012,Kharif,Rabi,Alluvial,29.1,87.9,1532.1,potato,maize,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2012,Kharif,Rabi,Alluvial,29.6,88.1,1601.8,chickpea,rice,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2012,Kharif,Rabi,Alluvial,28.6,83.9,1489.2,wheat,maize,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2012,Kharif,Rabi,Alluvial,28.2,90.7,1465.5,wheat,sugarcane,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2012,Summer,Rabi,Alluvial,33.3,67.6,227.7,wheat,moong,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2012,Summer,Rabi,Alluvial,32.0,71.2,309.3,potato,maize,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2012,Summer,Rabi,Alluvial,30.9,67.4,239.6,mustard,groundnut,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2012,Summer,Rabi,Alluvial,30.7,66.4,239.6,wheat,urad,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2013,Rabi,Kharif,Alluvial,21.9,60.7,58.0,rice,wheat,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2013,Rabi,Kharif,Alluvial,20.7,56.4,73.2,rice,mustard,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2013,Rabi,Kharif,Alluvial,21.4,65.0,74.3,rice,potato,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2013,Rabi,Kharif,Alluvial,21.6,62.9,50.1,rice,chickpea,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2013,Rabi,Kharif,Alluvial,21.8,61.5,60.4,maize,wheat,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2013,Rabi,Kharif,Alluvial,21.2,63.7,62.0,sugarcane,wheat,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2013,Kharif,Rabi,Alluvial,29.3,86.3,1411.4,wheat,rice,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2013,Kharif,Rabi,Alluvial,29.6,84.8,1710.8,mustard,rice,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2013,Kharif,Rabi,Alluvial,29.6,81.3,1642.9,potato,maize,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2013,Kharif,Rabi,Alluvial,29.0,83.8,1420.3,chickpea,rice,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2013,Kharif,Rabi,Alluvial,31.1,86.2,1890.3,wheat,maize,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2013,Kharif,Rabi,Alluvial,29.6,86.7,1862.2,wheat,sugarcane,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2013,Summer,Rabi,Alluvial,33.2,69.0,179.4,wheat,moong,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2013,Summer,Rabi,Alluvial,31.7,68.7,260.1,potato,maize,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2013,Summer,Rabi,Alluvial,32.4,69.7,197.1,mustard,groundnut,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2013,Summer,Rabi,Alluvial,32.0,69.2,227.7,wheat,urad,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2014,Rabi,Kharif,Alluvial,20.0,61.9,53.7,rice,wheat,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2014,Rabi,Kharif,Alluvial,20.9,61.6,83.5,rice,mustard,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2014,Rabi,Kharif,Alluvial,20.3,63.2,70.5,rice,potato,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2014,Rabi,Kharif,Alluvial,20.3,62.2,55.1,rice,chickpea,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2014,Rabi,Kharif,Alluvial,21.2,61.5,77.9,maize,wheat,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2014,Rabi,Kharif,Alluvial,20.6,56.4,62.8,sugarcane,wheat,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2014,Kharif,Rabi,Alluvial,29.6,85.3,1360.9,wheat,rice,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2014,Kharif,Rabi,Alluvial,30.1,84.4,1664.0,mustard,rice,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2014,Kharif,Rabi,Alluvial,29.2,86.5,1660.6,potato,maize,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2014,Kharif,Rabi,Alluvial,30.1,83.2,1616.3,chickpea,rice,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2014,Kharif,Rabi,Alluvial,28.3,86.3,1112.1,wheat,maize,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2014,Kharif,Rabi,Alluvial,30.6,85.7,1539.2,wheat,sugarcane,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2014,Summer,Rabi,Alluvial,30.9,70.5,271.9,wheat,moong,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2014,Summer,Rabi,Alluvial,32.0,66.9,216.1,potato,maize,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2014,Summer,Rabi,Alluvial,33.6,67.8,234.7,mustard,groundnut,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2014,Summer,Rabi,Alluvial,32.9,61.9,226.2,wheat,urad,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2015,Rabi,Kharif,Alluvial,22.2,64.4,67.1,rice,wheat,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2015,Rabi,Kharif,Alluvial,21.5,62.1,77.5,rice,mustard,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2015,Rabi,Kharif,Alluvial,22.5,58.5,73.5,rice,potato,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2015,Rabi,Kharif,Alluvial,21.4,67.1,58.1,rice,chickpea,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2015,Rabi,Kharif,Alluvial,20.7,60.5,75.8,maize,wheat,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2015,Rabi,Kharif,Alluvial,22.1,60.6,80.2,sugarcane,wheat,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2015,Kharif,Rabi,Alluvial,29.3,86.9,1192.3,wheat,rice,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2015,Kharif,Rabi,Alluvial,28.9,84.1,1493.5,mustard,rice,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2015,Kharif,Rabi,Alluvial,29.0,83.1,1609.2,potato,maize,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2015,Kharif,Rabi,Alluvial,30.2,83.3,1203.8,chickpea,rice,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2015,Kharif,Rabi,Alluvial,29.7,86.0,1269.9,wheat,maize,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2015,Kharif,Rabi,Alluvial,30.8,83.0,1447.4,wheat,sugarcane,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2015,Summer,Rabi,Alluvial,32.4,66.0,295.0,wheat,moong,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2015,Summer,Rabi,Alluvial,31.8,72.3,221.4,potato,maize,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2015,Summer,Rabi,Alluvial,32.4,66.4,255.6,mustard,groundnut,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2015,Summer,Rabi,Alluvial,34.2,66.6,221.4,wheat,urad,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2016,Rabi,Kharif,Alluvial,20.2,65.4,90.0,rice,wheat,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2016,Rabi,Kharif,Alluvial,20.1,63.6,65.1,rice,mustard,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2016,Rabi,Kharif,Alluvial,21.7,57.1,71.7,rice,potato,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2016,Rabi,Kharif,Alluvial,21.1,58.8,84.8,rice,chickpea,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2016,Rabi,Kharif,Alluvial,21.3,60.2,83.1,maize,wheat,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2016,Rabi,Kharif,Alluvial,21.5,63.1,103.9,sugarcane,wheat,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2016,Kharif,Rabi,Alluvial,28.2,82.8,2195.8,wheat,rice,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2016,Kharif,Rabi,Alluvial,29.1,84.4,1673.1,mustard,rice,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2016,Kharif,Rabi,Alluvial,29.4,84.1,2048.1,potato,maize,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2016,Kharif,Rabi,Alluvial,29.7,85.2,1460.4,chickpea,rice,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2016,Kharif,Rabi,Alluvial,29.2,87.5,2163.9,wheat,maize,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2016,Kharif,Rabi,Alluvial,28.9,81.1,1708.9,wheat,sugarcane,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2016,Summer,Rabi,Alluvial,31.4,70.1,299.6,wheat,moong,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2016,Summer,Rabi,Alluvial,32.5,66.3,291.1,potato,maize,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2016,Summer,Rabi,Alluvial,30.0,67.0,219.3,mustard,groundnut,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2016,Summer,Rabi,Alluvial,33.2,69.2,300.2,wheat,urad,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2017,Rabi,Kharif,Alluvial,22.0,59.8,57.2,rice,wheat,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2017,Rabi,Kharif,Alluvial,22.3,59.3,57.4,rice,mustard,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2017,Rabi,Kharif,Alluvial,20.8,62.8,68.6,rice,potato,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2017,Rabi,Kharif,Alluvial,22.7,63.0,72.9,rice,chickpea,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2017,Rabi,Kharif,Alluvial,21.7,58.6,61.8,maize,wheat,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2017,Rabi,Kharif,Alluvial,21.5,64.7,60.5,sugarcane,wheat,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2017,Kharif,Rabi,Alluvial,29.2,83.1,1278.5,wheat,rice,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2017,Kharif,Rabi,Alluvial,29.4,86.3,1167.9,mustard,rice,DES_ICAR_IMD_MultiSource
Bihar,Gaya,2017,Kharif,Rabi,Alluvial,31.1,83.0,1075.4,potato,maize,DES_ICAR_IMD_MultiSource
